20,1377 8900 10592 6985 8208 9832 4780 6165 6162 6163
23,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
26,18156 4292 18494 6165 6160 6161 6162 6163 6164 6166
41,4022 18056 18057 5032 17795 5309 10606 8571 4950 7202
46,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
48,4022 18056 18057 5032 17795 5309 10606 8571 4950 7202
67,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
76,8668 6066 8316 6158 6160 6161 6162 6163 6164 6165
82,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
86,1377 8900 10592 6985 8208 9832 4780 6165 6162 6163
92,4022 18056 18057 5032 17795 5309 10606 8571 4950 7202
125,18355 16160 5763 6165 6159 6160 6161 6162 6163 6164
131,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
137,4006 1033 5585 4001 4882 11922 6205 6165 6160 6161
144,4006 1033 5585 4001 4882 11922 6205 6165 6160 6161
153,8640 4220 4799 8956 4769 4768 4654 13173 532 11322
183,4022 18056 18057 5032 17795 5309 10606 8571 4950 7202
187,18156 4292 18494 6165 6160 6161 6162 6163 6164 6166
190,13626 17794 4057 8351 6796 12435 10098 8355 16170 586
192,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
196,8081 8080 11768 18494 6160 6161 6162 6163 6164 6165
230,18156 4292 18494 6165 6160 6161 6162 6163 6164 6166
233,8640 4220 4799 8956 4769 4768 4654 13173 532 11322
238,1377 8900 10592 6985 8208 9832 4780 6165 6162 6163
242,8190 8704 10228 6234 45 8700 13611 8703 14212 14577
260,4022 18056 18057 5032 17795 5309 10606 8571 4950 7202
264,8190 8704 10228 6234 45 8700 13611 8703 14212 14577
266,8640 4220 4799 8956 4769 4768 4654 13173 532 11322
270,18156 4292 18494 6165 6160 6161 6162 6163 6164 6166
283,5259 4727 16140 18494 6166 6161 6162 6163 6164 6165
285,5259 4727 16140 18494 6166 6161 6162 6163 6164 6165
289,8190 8704 10228 6234 45 8700 13611 8703 14212 14577
294,4006 1033 5585 4001 4882 11922 6205 6165 6160 6161
318,4006 1033 5585 4001 4882 11922 6205 6165 6160 6161
329,4735 9332 18438 18439 1190 17505 13846 6163 6160 6161
334,8190 8704 10228 6234 45 8700 13611 8703 14212 14577
