20,13626 17794 4057 8351 6796 12435 10098 8355 16170 586
23,15463 18494 6167 6161 6162 6163 6164 6165 6166 6168
26,17956 4043 8082 17291 8516 7229 10274 10272 11980 1292
41,18355 16160 5763 6165 6159 6160 6161 6162 6163 6164
46,1377 8900 10592 6985 8208 9832 4780 6165 6162 6163
48,186 192 194 195 814 8390 11948 10435 5306 11939
67,15463 18494 6167 6161 6162 6163 6164 6165 6166 6168
76,12289 6405 18494 6166 6160 6161 6162 6163 6164 6165
82,15463 18494 6167 6161 6162 6163 6164 6165 6166 6168
86,13626 17794 4057 8351 6796 12435 10098 8355 16170 586
92,8640 4220 4799 8956 4769 4768 4654 13173 532 11322
125,15270 68 15126 6165 6159 6160 6161 6162 6163 6164
131,15016 15888 2705 2704 13114 15794 14096 17174 15793 15017
137,7310 6386 16392 6385 7317 9015 7316 15939 1193 8261
144,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
153,186 192 194 195 814 8390 11948 10435 5306 11939
183,8640 4220 4799 8956 4769 4768 4654 13173 532 11322
187,17956 4043 8082 17291 8516 7229 10274 10272 11980 1292
190,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
192,1377 8900 10592 6985 8208 9832 4780 6165 6162 6163
196,8190 8704 10228 6234 45 8700 13611 8703 14212 14577
230,17956 4043 8082 17291 8516 7229 10274 10272 11980 1292
233,186 192 194 195 814 8390 11948 10435 5306 11939
238,13626 17794 4057 8351 6796 12435 10098 8355 16170 586
242,6950 4798 9099 1884 2609 7625 18494 6163 6164 6165
260,8640 4220 4799 8956 4769 4768 4654 13173 532 11322
264,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
266,186 192 194 195 814 8390 11948 10435 5306 11939
270,17917 15401 18494 6166 6160 6161 6162 6163 6164 6165
283,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
285,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
289,6950 4798 9099 1884 2609 7625 18494 6163 6164 6165
294,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
318,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
329,18156 4292 18494 6165 6160 6161 6162 6163 6164 6166
334,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
346,8640 4220 4799 8956 4769 4768 4654 13173 532 11322
351,15463 18494 6167 6161 6162 6163 6164 6165 6166 6168
359,18156 4292 18494 6165 6160 6161 6162 6163 6164 6166
364,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
372,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
389,15463 18494 6167 6161 6162 6163 6164 6165 6166 6168
393,4704 4607 4705 5928 4259 4690 15713 6958 14045 6284
398,8640 4220 4799 8956 4769 4768 4654 13173 532 11322
400,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
414,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
422,8640 4220 4799 8956 4769 4768 4654 13173 532 11322
444,186 192 194 195 814 8390 11948 10435 5306 11939
447,15463 18494 6167 6161 6162 6163 6164 6165 6166 6168
459,15463 18494 6167 6161 6162 6163 6164 6165 6166 6168
476,17956 4043 8082 17291 8516 7229 10274 10272 11980 1292
492,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
500,8640 4220 4799 8956 4769 4768 4654 13173 532 11322
505,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
511,15707 5600 6997 15706 5375 5374 6994 4759 6173 6163
521,11310 8704 8700 8472 8448 8703 11295 14566 16625 6729
530,8190 8704 10228 6234 45 8700 13611 8703 14212 14577
544,7310 6386 16392 6385 7317 9015 7316 15939 1193 8261
548,8640 4220 4799 8956 4769 4768 4654 13173 532 11322
564,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
577,8640 4220 4799 8956 4769 4768 4654 13173 532 11322
