20,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
23,4735 9332 18438 18439 1190 17505 13846 6163 6160 6161
26,6593 18494 6140 6160 6161 6162 6163 6164 6165 6166
41,184 187 1157 13553 13146 5598 9426 11939 17827 1376
46,186 192 194 195 814 8390 11948 10435 5306 11939
48,3807 16171 11816 783 2053 3815 1074 12042 7236 6946
67,4735 9332 18438 18439 1190 17505 13846 6163 6160 6161
76,5259 4727 16140 18494 6166 6161 6162 6163 6164 6165
82,4735 9332 18438 18439 1190 17505 13846 6163 6160 6161
86,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
92,184 189 9819 17827 814 11939 14201 5598 1376 1157
125,4658 5943 5949 6167 6161 6162 6163 6164 6165 6166
131,9303 1853 18494 6167 6162 6163 6164 6165 6166 6168
137,15463 18494 6167 6161 6162 6163 6164 6165 6166 6168
144,5259 4727 16140 18494 6166 6161 6162 6163 6164 6165
153,4658 5943 5949 6167 6161 6162 6163 6164 6165 6166
183,184 189 9819 17827 814 11939 14201 5598 1376 1157
187,6593 18494 6140 6160 6161 6162 6163 6164 6165 6166
190,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
192,186 192 194 195 814 8390 11948 10435 5306 11939
196,8111 5258 11704 13080 13158 7160 11687 9616 6148 6172
230,6593 18494 6140 6160 6161 6162 6163 6164 6165 6166
233,4658 5943 5949 6167 6161 6162 6163 6164 6165 6166
238,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
242,8955 5485 5246 5245 5150 7704 7706 7423 7709 3617
260,184 189 9819 17827 814 11939 14201 5598 1376 1157
264,4668 8452 4238 4221 8512 8511 6167 6162 6163 6164
266,4658 5943 5949 6167 6161 6162 6163 6164 6165 6166
270,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
283,7310 6386 16392 6385 7317 9015 7316 15939 1193 8261
285,7310 6386 16392 6385 7317 9015 7316 15939 1193 8261
289,8955 5485 5246 5245 5150 7704 7706 7423 7709 3617
294,5259 4727 16140 18494 6166 6161 6162 6163 6164 6165
318,5259 4727 16140 18494 6166 6161 6162 6163 6164 6165
329,8179 12038 11486 8196 16447 1495 12034 16467 6170 6169
334,4668 8452 4238 4221 8512 8511 6167 6162 6163 6164
346,184 189 9819 17827 814 11939 14201 5598 1376 1157
351,4735 9332 18438 18439 1190 17505 13846 6163 6160 6161
359,8179 12038 11486 8196 16447 1495 12034 16467 6170 6169
364,4668 8452 4238 4221 8512 8511 6167 6162 6163 6164
372,5259 4727 16140 18494 6166 6161 6162 6163 6164 6165
389,186 192 195 197 184 814 187 10767 9426 10435
393,4006 1033 5585 4001 4882 11922 6205 6165 6160 6161
398,184 189 9819 17827 814 11939 14201 5598 1376 1157
400,8081 8080 11768 18494 6160 6161 6162 6163 6164 6165
414,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
422,184 189 9819 17827 814 11939 14201 5598 1376 1157
444,4658 5943 5949 6167 6161 6162 6163 6164 6165 6166
447,4735 9332 18438 18439 1190 17505 13846 6163 6160 6161
459,4735 9332 18438 18439 1190 17505 13846 6163 6160 6161
476,6593 18494 6140 6160 6161 6162 6163 6164 6165 6166
492,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
500,184 189 9819 17827 814 11939 14201 5598 1376 1157
505,10054 8582 8583 7182 6165 6159 6160 6161 6162 6163
511,184 187 1157 13553 13146 5598 9426 11939 17827 1376
521,13626 17794 4057 8351 6796 12435 10098 8355 16170 586
530,8111 5258 11704 13080 13158 7160 11687 9616 6148 6172
544,17917 15401 18494 6166 6160 6161 6162 6163 6164 6165
548,746 15235 4037 121 6725 12532 1322 496 2594 7499
564,5259 4727 16140 18494 6166 6161 6162 6163 6164 6165
577,746 15235 4037 121 6725 12532 1322 496 2594 7499
579,8179 12038 11486 8196 16447 1495 12034 16467 6170 6169
595,4658 5943 5949 6167 6161 6162 6163 6164 6165 6166
614,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
622,184 187 1157 13553 13146 5598 9426 11939 17827 1376
638,4668 8452 4238 4221 8512 8511 6167 6162 6163 6164
656,4668 8452 4238 4221 8512 8511 6167 6162 6163 6164
679,4735 9332 18438 18439 1190 17505 13846 6163 6160 6161
692,186 192 194 195 814 8390 11948 10435 5306 11939
720,184 187 1157 13553 13146 5598 9426 11939 17827 1376
744,186 192 194 195 814 8390 11948 10435 5306 11939
756,5259 4727 16140 18494 6166 6161 6162 6163 6164 6165
760,8955 5485 5246 5245 5150 7704 7706 7423 7709 3617
779,186 192 194 195 814 8390 11948 10435 5306 11939
787,8081 8080 11768 18494 6160 6161 6162 6163 6164 6165
798,4735 9332 18438 18439 1190 17505 13846 6163 6160 6161
817,4668 8452 4238 4221 8512 8511 6167 6162 6163 6164
824,4668 8452 4238 4221 8512 8511 6167 6162 6163 6164
839,7310 6386 16392 6385 7317 9015 7316 15939 1193 8261
849,4735 9332 18438 18439 1190 17505 13846 6163 6160 6161
854,4658 5943 5949 6167 6161 6162 6163 6164 6165 6166
857,4735 9332 18438 18439 1190 17505 13846 6163 6160 6161
862,5259 4727 16140 18494 6166 6161 6162 6163 6164 6165
868,184 189 9819 17827 814 11939 14201 5598 1376 1157
870,17917 15401 18494 6166 6160 6161 6162 6163 6164 6165
874,184 189 9819 17827 814 11939 14201 5598 1376 1157
885,8081 8080 11768 18494 6160 6161 6162 6163 6164 6165
899,5259 4727 16140 18494 6166 6161 6162 6163 6164 6165
912,184 189 9819 17827 814 11939 14201 5598 1376 1157
920,4658 5943 5949 6167 6161 6162 6163 6164 6165 6166
937,4668 8452 4238 4221 8512 8511 6167 6162 6163 6164
939,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
943,5259 4727 16140 18494 6166 6161 6162 6163 6164 6165
955,17956 4043 8082 17291 8516 7229 10274 10272 11980 1292
959,15270 68 15126 6165 6159 6160 6161 6162 6163 6164
966,8955 5485 5246 5245 5150 7704 7706 7423 7709 3617
969,4718 4717 4719 5198 5196 5148 10118 6166 6161 6162
980,7310 6386 16392 6385 7317 9015 7316 15939 1193 8261
986,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
1000,8111 5258 11704 13080 13158 7160 11687 9616 6148 6172
1008,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
1019,5259 4727 16140 18494 6166 6161 6162 6163 6164 6165
1027,186 192 194 195 814 8390 11948 10435 5306 11939
1029,186 192 194 195 814 8390 11948 10435 5306 11939
1063,5259 4727 16140 18494 6166 6161 6162 6163 6164 6165
1082,6593 18494 6140 6160 6161 6162 6163 6164 6165 6166
1099,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
1103,17956 4043 8082 17291 8516 7229 10274 10272 11980 1292
1116,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
1132,5259 4727 16140 18494 6166 6161 6162 6163 6164 6165
1134,4735 9332 18438 18439 1190 17505 13846 6163 6160 6161
1141,7310 6386 16392 6385 7317 9015 7316 15939 1193 8261
1148,5259 4727 16140 18494 6166 6161 6162 6163 6164 6165
1174,17917 15401 18494 6166 6160 6161 6162 6163 6164 6165
1183,184 189 9819 17827 814 11939 14201 5598 1376 1157
1186,4658 5943 5949 6167 6161 6162 6163 6164 6165 6166
1192,4735 9332 18438 18439 1190 17505 13846 6163 6160 6161
1199,8111 5258 11704 13080 13158 7160 11687 9616 6148 6172
1205,746 15235 4037 121 6725 12532 1322 496 2594 7499
1209,4668 8452 4238 4221 8512 8511 6167 6162 6163 6164
1217,8955 5485 5246 5245 5150 7704 7706 7423 7709 3617
1224,8081 8080 11768 18494 6160 6161 6162 6163 6164 6165
1230,184 187 1157 13553 13146 5598 9426 11939 17827 1376
1237,186 192 195 197 184 814 187 10767 9426 10435
1245,184 187 1157 13553 13146 5598 9426 11939 17827 1376
1250,5259 4727 16140 18494 6166 6161 6162 6163 6164 6165
1257,13626 17794 4057 8351 6796 12435 10098 8355 16170 586
1268,5259 4727 16140 18494 6166 6161 6162 6163 6164 6165
1270,4668 8452 4238 4221 8512 8511 6167 6162 6163 6164
1288,4718 4717 4719 5198 5196 5148 10118 6166 6161 6162
1300,5259 4727 16140 18494 6166 6161 6162 6163 6164 6165
1305,5259 4727 16140 18494 6166 6161 6162 6163 6164 6165
1329,5259 4727 16140 18494 6166 6161 6162 6163 6164 6165
1361,186 192 194 195 814 8390 11948 10435 5306 11939
1377,7310 6386 16392 6385 7317 9015 7316 15939 1193 8261
1391,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
1393,8955 5485 5246 5245 5150 7704 7706 7423 7709 3617
1397,4735 9332 18438 18439 1190 17505 13846 6163 6160 6161
1421,184 189 9819 17827 814 11939 14201 5598 1376 1157
1431,3807 16171 11816 783 2053 3815 1074 12042 7236 6946
1435,184 189 9819 17827 814 11939 14201 5598 1376 1157
1442,746 15235 4037 121 6725 12532 1322 496 2594 7499
1458,186 192 195 197 184 814 187 10767 9426 10435
1461,17917 15401 18494 6166 6160 6161 6162 6163 6164 6165
1473,5259 4727 16140 18494 6166 6161 6162 6163 6164 6165
1490,186 192 194 195 814 8390 11948 10435 5306 11939
1493,5259 4727 16140 18494 6166 6161 6162 6163 6164 6165
1501,186 192 195 197 184 814 187 10767 9426 10435
1504,8179 12038 11486 8196 16447 1495 12034 16467 6170 6169
1515,7310 6386 16392 6385 7317 9015 7316 15939 1193 8261
1525,4658 5943 5949 6167 6161 6162 6163 6164 6165 6166
1544,8190 8704 10228 6234 45 8700 13611 8703 14212 14577
1548,6593 18494 6140 6160 6161 6162 6163 6164 6165 6166
1551,186 192 194 195 814 8390 11948 10435 5306 11939
1555,184 189 9819 17827 814 11939 14201 5598 1376 1157
1564,186 192 194 195 814 8390 11948 10435 5306 11939
1596,4658 5943 5949 6167 6161 6162 6163 6164 6165 6166
1599,8179 12038 11486 8196 16447 1495 12034 16467 6170 6169
1601,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
1605,8081 8080 11768 18494 6160 6161 6162 6163 6164 6165
1610,4634 5949 5943 18494 6166 6161 6162 6163 6164 6165
1617,8955 5485 5246 5245 5150 7704 7706 7423 7709 3617
1639,8955 5485 5246 5245 5150 7704 7706 7423 7709 3617
1643,4735 9332 18438 18439 1190 17505 13846 6163 6160 6161
1668,4658 5943 5949 6167 6161 6162 6163 6164 6165 6166
1678,8955 5485 5246 5245 5150 7704 7706 7423 7709 3617
1681,4735 9332 18438 18439 1190 17505 13846 6163 6160 6161
1689,5259 4727 16140 18494 6166 6161 6162 6163 6164 6165
