20,4668 8452 4238 4221 8512 8511 6167 6162 6163 6164
23,8668 6066 8316 6158 6160 6161 6162 6163 6164 6165
26,181 2389 2390 8019 9133 6167 6161 6162 6163 6164
41,17917 15401 18494 6166 6160 6161 6162 6163 6164 6165
46,18156 4292 18494 6165 6160 6161 6162 6163 6164 6166
48,18370 7332 14265 12850 6165 6160 6161 6162 6163 6164
67,8668 6066 8316 6158 6160 6161 6162 6163 6164 6165
76,18355 16160 5763 6165 6159 6160 6161 6162 6163 6164
82,8668 6066 8316 6158 6160 6161 6162 6163 6164 6165
86,4668 8452 4238 4221 8512 8511 6167 6162 6163 6164
92,186 192 194 195 814 8390 11948 10435 5306 11939
125,746 15235 4037 121 6725 12532 1322 496 2594 7499
131,8081 8080 11768 18494 6160 6161 6162 6163 6164 6165
137,186 192 195 197 184 814 187 10767 9426 10435
144,7310 6386 16392 6385 7317 9015 7316 15939 1193 8261
153,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
183,186 192 194 195 814 8390 11948 10435 5306 11939
187,181 2389 2390 8019 9133 6167 6161 6162 6163 6164
190,4735 9332 18438 18439 1190 17505 13846 6163 6160 6161
192,18156 4292 18494 6165 6160 6161 6162 6163 6164 6166
196,4658 5943 5949 6167 6161 6162 6163 6164 6165 6166
230,181 2389 2390 8019 9133 6167 6161 6162 6163 6164
233,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
238,4668 8452 4238 4221 8512 8511 6167 6162 6163 6164
242,7471 6268 8402 539 8403 8404 16344 17857 616 3959
260,186 192 194 195 814 8390 11948 10435 5306 11939
264,4718 4717 4719 5198 5196 5148 10118 6166 6161 6162
266,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
270,15270 68 15126 6165 6159 6160 6161 6162 6163 6164
283,17956 4043 8082 17291 8516 7229 10274 10272 11980 1292
285,17956 4043 8082 17291 8516 7229 10274 10272 11980 1292
289,7471 6268 8402 539 8403 8404 16344 17857 616 3959
294,7310 6386 16392 6385 7317 9015 7316 15939 1193 8261
318,7310 6386 16392 6385 7317 9015 7316 15939 1193 8261
329,186 192 194 195 814 8390 11948 10435 5306 11939
334,4718 4717 4719 5198 5196 5148 10118 6166 6161 6162
346,186 192 194 195 814 8390 11948 10435 5306 11939
351,8668 6066 8316 6158 6160 6161 6162 6163 6164 6165
359,186 192 194 195 814 8390 11948 10435 5306 11939
364,4718 4717 4719 5198 5196 5148 10118 6166 6161 6162
372,7310 6386 16392 6385 7317 9015 7316 15939 1193 8261
389,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
393,1377 8900 10592 6985 8208 9832 4780 6165 6162 6163
398,186 192 194 195 814 8390 11948 10435 5306 11939
400,14131 17266 15974 18494 6158 6159 6160 6161 6162 6163
414,4977 6013 7931 7120 7100 7136 4082 6148 6159 6171
422,186 192 194 195 814 8390 11948 10435 5306 11939
444,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
447,8668 6066 8316 6158 6160 6161 6162 6163 6164 6165
459,8668 6066 8316 6158 6160 6161 6162 6163 6164 6165
476,181 2389 2390 8019 9133 6167 6161 6162 6163 6164
492,4735 9332 18438 18439 1190 17505 13846 6163 6160 6161
500,186 192 194 195 814 8390 11948 10435 5306 11939
505,8668 6066 8316 6158 6160 6161 6162 6163 6164 6165
511,15270 68 15126 6165 6159 6160 6161 6162 6163 6164
521,4977 6013 7931 7120 7100 7136 4082 6148 6159 6171
530,4658 5943 5949 6167 6161 6162 6163 6164 6165 6166
544,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
548,8190 8704 10228 6234 45 8700 13611 8703 14212 14577
564,7310 6386 16392 6385 7317 9015 7316 15939 1193 8261
577,8190 8704 10228 6234 45 8700 13611 8703 14212 14577
579,186 192 194 195 814 8390 11948 10435 5306 11939
595,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
614,4668 8452 4238 4221 8512 8511 6167 6162 6163 6164
622,15270 68 15126 6165 6159 6160 6161 6162 6163 6164
638,4718 4717 4719 5198 5196 5148 10118 6166 6161 6162
656,4718 4717 4719 5198 5196 5148 10118 6166 6161 6162
679,8668 6066 8316 6158 6160 6161 6162 6163 6164 6165
692,18156 4292 18494 6165 6160 6161 6162 6163 6164 6166
720,17917 15401 18494 6166 6160 6161 6162 6163 6164 6165
744,18156 4292 18494 6165 6160 6161 6162 6163 6164 6166
756,7310 6386 16392 6385 7317 9015 7316 15939 1193 8261
760,7471 6268 8402 539 8403 8404 16344 17857 616 3959
779,18156 4292 18494 6165 6160 6161 6162 6163 6164 6166
787,14131 17266 15974 18494 6158 6159 6160 6161 6162 6163
798,8668 6066 8316 6158 6160 6161 6162 6163 6164 6165
817,746 15235 4037 121 6725 12532 1322 496 2594 7499
824,746 15235 4037 121 6725 12532 1322 496 2594 7499
839,17956 4043 8082 17291 8516 7229 10274 10272 11980 1292
849,8668 6066 8316 6158 6160 6161 6162 6163 6164 6165
854,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
857,8668 6066 8316 6158 6160 6161 6162 6163 6164 6165
862,7310 6386 16392 6385 7317 9015 7316 15939 1193 8261
868,186 192 194 195 814 8390 11948 10435 5306 11939
870,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
874,186 192 194 195 814 8390 11948 10435 5306 11939
885,14131 17266 15974 18494 6158 6159 6160 6161 6162 6163
899,7310 6386 16392 6385 7317 9015 7316 15939 1193 8261
912,186 192 194 195 814 8390 11948 10435 5306 11939
920,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
937,746 15235 4037 121 6725 12532 1322 496 2594 7499
939,4668 8452 4238 4221 8512 8511 6167 6162 6163 6164
943,7310 6386 16392 6385 7317 9015 7316 15939 1193 8261
955,9303 1853 18494 6167 6162 6163 6164 6165 6166 6168
959,8640 4220 4799 8956 4769 4768 4654 13173 532 11322
966,7471 6268 8402 539 8403 8404 16344 17857 616 3959
969,9098 7622 7623 17982 17582 16298 6162 6163 6164 6165
980,18156 4292 18494 6165 6160 6161 6162 6163 6164 6166
986,8081 8080 11768 18494 6160 6161 6162 6163 6164 6165
1000,4658 5943 5949 6167 6161 6162 6163 6164 6165 6166
1008,4735 9332 18438 18439 1190 17505 13846 6163 6160 6161
1019,15707 5600 6997 15706 5375 5374 6994 4759 6173 6163
1027,18156 4292 18494 6165 6160 6161 6162 6163 6164 6166
1029,18156 4292 18494 6165 6160 6161 6162 6163 6164 6166
1063,7310 6386 16392 6385 7317 9015 7316 15939 1193 8261
1082,181 2389 2390 8019 9133 6167 6161 6162 6163 6164
1099,4735 9332 18438 18439 1190 17505 13846 6163 6160 6161
1103,9303 1853 18494 6167 6162 6163 6164 6165 6166 6168
1116,15270 68 15126 6165 6159 6160 6161 6162 6163 6164
1132,15707 5600 6997 15706 5375 5374 6994 4759 6173 6163
1134,8668 6066 8316 6158 6160 6161 6162 6163 6164 6165
1141,18156 4292 18494 6165 6160 6161 6162 6163 6164 6166
1148,15270 68 15126 6165 6159 6160 6161 6162 6163 6164
1174,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
1183,186 192 194 195 814 8390 11948 10435 5306 11939
1186,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
1192,8668 6066 8316 6158 6160 6161 6162 6163 6164 6165
1199,4658 5943 5949 6167 6161 6162 6163 6164 6165 6166
1205,8190 8704 10228 6234 45 8700 13611 8703 14212 14577
1209,4718 4717 4719 5198 5196 5148 10118 6166 6161 6162
1217,7471 6268 8402 539 8403 8404 16344 17857 616 3959
1224,14131 17266 15974 18494 6158 6159 6160 6161 6162 6163
1230,15270 68 15126 6165 6159 6160 6161 6162 6163 6164
1237,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
1245,17917 15401 18494 6166 6160 6161 6162 6163 6164 6165
1250,18355 16160 5763 6165 6159 6160 6161 6162 6163 6164
1257,4977 6013 7931 7120 7100 7136 4082 6148 6159 6171
1268,7310 6386 16392 6385 7317 9015 7316 15939 1193 8261
1270,4718 4717 4719 5198 5196 5148 10118 6166 6161 6162
1288,9098 7622 7623 17982 17582 16298 6162 6163 6164 6165
1300,7310 6386 16392 6385 7317 9015 7316 15939 1193 8261
1305,7310 6386 16392 6385 7317 9015 7316 15939 1193 8261
1329,7310 6386 16392 6385 7317 9015 7316 15939 1193 8261
1361,18156 4292 18494 6165 6160 6161 6162 6163 6164 6166
1377,18156 4292 18494 6165 6160 6161 6162 6163 6164 6166
1391,4668 8452 4238 4221 8512 8511 6167 6162 6163 6164
