20,186 192 194 195 814 8390 11948 10435 5306 11939
23,13626 17794 4057 8351 6796 12435 10098 8355 16170 586
26,4735 9332 18438 18439 1190 17505 13846 6163 6160 6161
41,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
46,4006 1033 5585 4001 4882 11922 6205 6165 6160 6161
48,14379 9685 10745 16444 1565 560 17908 3212 6171 6170
67,13626 17794 4057 8351 6796 12435 10098 8355 16170 586
76,15270 68 15126 6165 6159 6160 6161 6162 6163 6164
82,13626 17794 4057 8351 6796 12435 10098 8355 16170 586
86,186 192 194 195 814 8390 11948 10435 5306 11939
92,3807 16171 11816 783 2053 3815 1074 12042 7236 6946
125,194 195 197 186 9426 13146 8770 5306 13552 13553
131,186 192 194 195 814 8390 11948 10435 5306 11939
137,8190 8704 10228 6234 45 8700 13611 8703 14212 14577
144,15707 5600 6997 15706 5375 5374 6994 4759 6173 6163
153,5061 7492 7493 7495 7497 7430 7429 3838 8890 3839
183,3807 16171 11816 783 2053 3815 1074 12042 7236 6946
187,4735 9332 18438 18439 1190 17505 13846 6163 6160 6161
190,5259 4727 16140 18494 6166 6161 6162 6163 6164 6165
192,4006 1033 5585 4001 4882 11922 6205 6165 6160 6161
196,7310 6386 16392 6385 7317 9015 7316 15939 1193 8261
230,4735 9332 18438 18439 1190 17505 13846 6163 6160 6161
233,5061 7492 7493 7495 7497 7430 7429 3838 8890 3839
238,186 192 194 195 814 8390 11948 10435 5306 11939
242,17917 15401 18494 6166 6160 6161 6162 6163 6164 6165
260,3807 16171 11816 783 2053 3815 1074 12042 7236 6946
264,8081 8080 11768 18494 6160 6161 6162 6163 6164 6165
266,5061 7492 7493 7495 7497 7430 7429 3838 8890 3839
270,15707 5600 6997 15706 5375 5374 6994 4759 6173 6163
283,15707 5600 6997 15706 5375 5374 6994 4759 6173 6163
285,15707 5600 6997 15706 5375 5374 6994 4759 6173 6163
289,17917 15401 18494 6166 6160 6161 6162 6163 6164 6165
294,15707 5600 6997 15706 5375 5374 6994 4759 6173 6163
318,15707 5600 6997 15706 5375 5374 6994 4759 6173 6163
329,8955 5485 5246 5245 5150 7704 7706 7423 7709 3617
334,8081 8080 11768 18494 6160 6161 6162 6163 6164 6165
346,3807 16171 11816 783 2053 3815 1074 12042 7236 6946
