user_id,item_list
0,5113 12469 10466 4761 4762 4279 4021 4020 4065 7583
1,5113 4279 12469 4762 4761 10466 14851 4065 4021 4020
2,10466 5293 8479 5294 4021 4020 4065 12469 3318 7581
4,5113 10466 12469 4020 4065 4021 8478 5813 4279 8481
5,5113 7173 12469 4279 5523 6794 4244 10466 4762 4761
6,5113 4279 12469 8989 10466 8478 4065 4021 4020 7583
8,8989 8479 10466 5294 5113 12469 11191 4279 8666 8668
9,5113 10466 12469 4065 4021 4020 8478 5813 4279 8481
11,5113 10466 12469 4065 4021 4020 8478 5813 4279 8481
12,12469 4279 10466 14851 4762 4761 7581 8668 8666 5166
14,10466 12469 5113 8667 6405 6289 9437 9201 8989 7584
15,10466 8479 11191 4065 4021 4020 12469 5294 8989 5112
16,10466 12469 5113 5294 4762 4761 6277 8668 8666 4124
17,5113 10466 4065 4021 4020 7933 16177 14175 5293 12469
18,8989 8479 10466 5294 5113 12469 11191 4279 8668 8666
20,8989 8479 10466 5294 5113 12469 11191 4279 8666 8668
21,3570 4020 4021 4065 4279 10466 4280 4762 7497 4761
22,10466 12469 5113 5294 4761 4762 6277 8666 8668 4124
24,5113 12469 10466 4762 4761 4279 4020 4065 4021 7583
25,5113 4279 12469 4762 4761 10466 14851 4065 4021 4020
27,10466 5113 11191 9302 8479 8599 4065 4020 4021 5293
29,4279 12469 4761 4762 14851 4020 4021 4065 9126 8478
30,5113 12469 10466 4762 4761 4021 4020 4065 7583 8506
31,10466 7173 5306 5113 8479 12469 9014 5895 15892 9201
32,10466 8479 11191 4065 4020 4021 12469 5294 8989 5112
34,12469 4279 10466 14851 4761 4762 7581 5166 8479 8668
35,5113 4021 4065 4020 4279 4361 4124 6405 4280 8479
36,5113 8989 6289 10466 11191 4279 8479 8483 5294 5298
39,12469 4279 10466 14851 4761 4762 7581 8668 8666 8479
41,4065 4021 4020 4279 4124 5113 4280 4761 4762 10466
43,4279 5578 10466 7933 4280 6018 4419 12469 5115 7586
45,10466 5293 8479 5294 4065 4021 4020 12469 3318 7581
47,10466 12469 5113 5294 4761 4762 6277 8666 4124 8668
49,4279 10466 5294 5115 5113 11191 8989 8479 5578 6018
50,8989 5294 5113 7498 7497 10466 8479 4020 4021 4065
52,10466 5113 8667 8989 12469 686 6405 7582 4280 8479
53,10466 12469 5113 6289 4279 4020 4021 4065 8989 8516
55,10466 12469 5113 5294 4762 4761 6277 8666 8668 4124
56,10466 4020 6277 4021 4065 3570 5294 4761 4762 5113
57,10466 4020 4021 6277 4065 3570 5294 4762 5113 4761
59,8989 5294 5113 7498 7497 10466 8479 4021 4020 4065
61,3570 4020 4021 10466 4279 4280 4761 7497 7498 4762
63,10466 4021 4020 5294 5293 5113 6277 8989 8479 6276
64,4065 4021 4020 4279 4124 5113 4280 4761 4762 10466
65,12469 4279 10466 14851 4761 4762 7581 5166 8668 8479
67,10466 4065 4021 4020 6277 3570 5294 4761 5113 4762
69,10466 12469 5113 8667 6405 6289 9437 9201 8989 7584
71,12469 4279 10466 14851 4761 4762 7581 8666 5166 8668
72,10466 6289 5113 6277 4124 5294 6267 4279 4034 8170
74,8989 5294 5113 7498 7497 10466 8479 4065 4020 4021
76,10466 5293 4021 4065 4020 12469 5113 7933 4279 8564
77,10466 6277 4065 4021 4020 3570 5294 5113 4761 4762
78,10466 12469 5113 6289 4279 4021 4020 4065 8989 8516
79,10466 5294 4279 6289 5113 6018 12469 11191 5578 6276
80,10466 12469 5113 6289 4279 4020 8989 4021 4065 8516
81,10466 4065 4021 4020 6277 3570 5294 4761 5113 4762
84,8989 5294 5113 7497 7498 10466 8479 4065 4020 4021
85,3570 4020 4021 4065 10466 4279 4280 4762 7498 4761
87,5113 8989 6289 10466 11191 4279 8479 8483 5294 5298
88,4279 4124 10466 8483 4507 4021 4065 4020 11191 5113
89,4020 4021 4065 10466 8989 8479 5294 186 197 194
90,10466 5113 7584 6405 6289 4279 8989 18260 7581 12469
93,10466 12469 5113 6289 4279 4020 4021 4065 8989 8516
94,8989 8479 5294 5113 12469 11191 4279 8668 8666 4030
95,10466 12469 5113 6289 4279 8989 4021 4065 4020 8516
96,10466 6289 5113 6277 4124 5294 6267 4279 4034 8170
97,10466 6289 5113 6277 5294 6267 4034 4279 8170 11191
98,5113 4065 4020 4021 10466 4124 4762 4761 12469 4361
102,10466 12469 5113 8667 6405 6289 9437 9201 8989 7583
104,10466 12469 5113 5294 4761 4762 6277 4124 8666 8668
105,4279 4124 10466 8483 4507 4021 4065 4020 5113 11191
108,8989 8479 10466 5294 12469 11191 4279 8666 8668 4030
110,10466 5113 7584 6405 6289 4279 8989 18260 7581 12469
111,10466 5294 4279 6289 5113 6018 12469 11191 5578 6276
112,10466 12469 5113 8667 6405 6289 9201 9437 8989 7584
113,10466 12469 5113 5294 4761 4762 6277 8666 4124 8668
114,4279 10466 4065 4021 4020 9126 5113 7583 5166 8407
116,5113 8989 6289 10466 11191 4279 8479 8483 5294 5298
117,5293 4020 4065 4021 12469 5113 7933 4279 8564 8478
118,10466 4020 6277 4065 4021 3570 5294 4761 5113 6289
120,3570 4021 4020 4065 4279 10466 4280 4762 4761 7498
123,12469 4279 10466 14851 4762 4761 7581 8666 8668 8479
124,10466 8479 11191 4020 4065 4021 12469 5294 8989 5112
126,12469 4279 10466 4065 4020 4021 9126 5113 7583 5166
128,12469 4279 10466 14851 4762 4761 7581 5166 8668 8479
129,10466 4021 4065 4020 5294 7581 5293 5113 6277 8989
130,5113 4065 4021 4020 10466 4124 4761 4762 12469 4361
132,12469 4279 10466 14851 4762 4761 7581 5166 8666 8668
134,10466 12469 5113 5294 4761 4762 6277 4124 8668 8666
136,8989 5294 5113 7497 7498 10466 8479 4020 4021 4065
138,10466 12469 5113 5294 4761 4762 6277 4124 8668 8479
139,3570 4065 4021 4020 4279 10466 4280 4762 7497 7498
140,5113 4021 4065 4020 4124 4761 4762 12469 4361 6405
141,12469 4279 10466 14851 4762 4761 7581 8666 8479 8668
142,10466 4065 4020 4021 6277 3570 5294 4762 4761 5113
143,10466 5293 8479 5294 4065 4020 4021 12469 3318 7581
145,10466 6289 5113 6277 4124 5294 6267 4279 4034 8170
146,8989 5113 10466 4279 4065 4020 4021 7583 5294 6289
149,3570 4021 4065 4020 10466 4279 4761 4762 7498 7497
150,10466 6289 5113 6277 4124 5294 6267 4034 4279 8170
151,10466 4065 4021 4020 6277 3570 5294 5113 4761 4762
152,10466 12469 5113 8667 6405 6289 9201 9437 8989 7584
155,10466 12469 5113 6289 4279 8989 4020 4065 4021 7583
156,3570 4020 4065 4021 10466 4280 7498 4762 4761 7497
157,12469 4279 10466 4020 4065 4021 5113 9126 7583 5166
158,10466 12469 5113 5294 4762 4761 6277 8666 8668 4124
159,10466 4021 6277 4065 4020 3570 5294 5113 4762 4761
160,12469 4279 10466 4020 4021 4065 9126 5113 7583 5166
161,10466 12469 5113 8667 6405 6289 9201 9437 8989 7584
162,12469 4279 10466 14851 4761 4762 7581 8668 8666 8479
164,4279 10466 5294 5115 5113 11191 8989 8479 5578 6018
165,10466 4065 6277 4021 4020 3570 5294 5113 4761 4762
166,10466 12469 5113 6289 4279 4021 4065 8989 4020 8516
167,10466 12469 6405 4280 8667 5113 4279 7933 9437 9201
169,10466 5113 6405 6289 4279 8989 18260 7581 12469 1088
170,10466 12469 8667 6405 6289 9201 9437 8989 7584 7583
171,4279 10466 5294 5115 5113 11191 8989 8479 5578 6018
172,10466 12469 5113 6289 4279 4065 4021 4020 8989 8516
173,10466 4020 4065 4021 6277 3570 5294 4761 4762 8989
175,12469 4279 10466 4020 4021 4065 5113 9126 7583 5166
176,10466 5113 6405 8564 7933 7581 5602 4279 8989 10167
177,10466 12469 5113 8667 6405 6289 9201 9437 8989 7584
