user_id,item_list
0,10227 6404 5113 6289 8982 3572 3569 8638 197 5562
1,15892 4728 8982 5142 3805 8483 4657 4634 6292 8666
2,4657 4658 11734 5700 11733 8666 17955 3805 10067 735
4,4634 4728 10067 8666 2301 3572 15892 9461 5143 5562
5,5645 6798 10466 8483 5297 14847 8982 6292 15892 6289
6,10227 4844 9461 18096 8638 5113 345 5114 8982 2301
7,10466 5297 17955 14847 5113 6289 5112 4361 15892 6798
8,5192 5189 5190 2301 4526 4527 12469 10067 4771 5142
9,9303 5297 4657 8982 8483 3572 10227 15892 3565 8638
10,3901 5297 8478 17955 1212 6292 10067 5294 4357 5645
11,18360 8638 10068 5113 7671 2730 12469 8564 10067 9461
12,3529 4634 10067 9461 17955 3572 3565 4657 8982 5297
13,1023 4785 5142 2301 4762 5147 10227 6526 8526 8982
14,3572 3565 8982 8638 10067 17955 2301 8666 4657 15892
15,12194 3991 17955 4691 8982 3842 7496 10067 194 5560
16,9202 9204 12469 8982 7581 17955 8638 8666 9201 4657
17,15892 3922 187 10067 5645 17955 4361 8483 4657 2301
18,8483 17955 4361 8638 5297 5113 15892 4657 3922 6289
19,8638 10466 17955 5113 6289 4361 8481 12469 1212 8483
20,5113 9461 14847 5645 3922 8638 7496 7581 5297 197
21,3565 3572 6526 8982 7581 8414 3566 8984 9208 8666
22,7496 8982 3565 4657 5297 5113 3572 8638 10067 187
23,5113 8638 1212 17955 2301 3572 4657 8666 8481 14847
24,0 12332 12331 12330 12329 12328 12327 12333 12326 12324
25,14847 15892 17955 5645 2301 8638 5143 10466 5297 8982
26,4361 3922 17955 15892 197 4034 6526 5112 5113 3572
27,12469 15099 15102 8666 15100 8414 3565 197 8982 3572
28,17955 3572 4634 13206 3805 10466 8481 4057 8666 14847
29,17955 5112 4634 6289 5645 8483 4844 8666 3922 4657
30,4280 3572 17748 7581 10067 3565 8982 10068 197 4844
31,4634 5297 4658 10466 5645 5113 8638 8982 15892 17955
32,15892 5297 8483 5645 5113 2301 4361 5294 4627 10466
33,8666 6526 8414 15101 7581 3572 15099 3565 9461 8526
34,4361 10466 3922 8483 8638 6292 4634 5112 4844 6289
35,4844 5113 5297 5562 6404 8638 17955 6289 8982 15892
36,16137 3922 4191 4361 4284 5089 4033 4034 17955 4194
39,8982 197 7496 3572 8666 3565 5455 7495 5143 194
40,5196 5752 3566 3991 9446 5192 3996 10277 1041 11353
41,3922 4361 8481 6292 5113 189 4034 10466 10227 8638
42,0 12332 12331 12330 12329 12328 12327 12333 12326 12324
43,17955 14847 5113 2301 10466 5297 5143 10227 4844 15892
44,3568 3569 15120 15119 12469 9461 4657 15099 7581 9477
45,725 5562 3805 3806 12469 5113 5508 1212 7581 8982
46,8638 5113 9461 4657 17955 197 5297 3922 8982 2301
47,5297 5296 17955 15892 10141 4024 4361 8483 14847 197
48,3922 4361 197 4657 187 3806 10466 5296 8982 5700
49,724 5562 5508 3806 3805 10067 197 3572 7581 1212
50,4728 8666 2301 7581 5113 9461 8638 197 17955 12469
51,724 5562 5508 3806 3805 10067 197 3572 7581 1212
52,17955 10466 5700 4128 8638 3572 8483 10068 197 9014
53,15114 12469 15099 15100 7581 9461 8666 8414 6289 1212
54,5562 2301 8984 10227 3805 8982 12469 5508 5645 8638
55,197 4280 192 194 187 10067 17955 8666 2301 10068
56,3572 3565 17955 15892 197 5645 10067 10466 5297 4634
57,10466 5562 17955 8982 197 10067 5113 3565 3805 8483
59,5143 3572 17955 10067 8638 5113 2301 3565 10227 4657
60,7661 7662 7657 5113 8666 7172 5602 7581 3565 8526
61,4657 3572 3565 10067 197 15892 8638 5645 7581 5297
62,15852 5135 4747 14319 4069 16185 9115 8563 8570 14617
63,3572 8666 10466 5113 10227 10068 8483 3806 3805 8526
64,197 187 3806 10227 3572 8638 8982 4657 12469 17955
65,12469 9202 8982 7581 3572 8666 10227 3565 2301 197
66,7823 4018 5645 4019 10067 192 15120 194 197 17955
67,5113 8638 1212 17955 2301 3572 4657 8666 8481 14847
68,0 12332 12331 12330 12329 12328 12327 12333 12326 12324
69,7496 7495 7493 3654 5752 3655 5737 8473 5044 17955
71,5113 4279 7581 3572 17955 6289 8473 6404 15892 12469
72,4361 8638 3572 3922 197 4657 10227 7581 8666 2301
74,8982 17955 2103 8481 4657 8638 10067 5147 9103 1212
75,3852 8984 7642 5297 4396 17661 17547 8202 520 4209
76,10067 8666 8414 6289 2301 4657 194 8481 189 12469
77,18096 8982 4634 3572 5143 4657 7583 5142 1023 17955
78,3565 3572 8982 7581 8638 17955 5297 8526 9199 10227
79,5294 5113 15892 5297 10466 4361 4657 14847 3565 8982
80,5562 8638 17955 197 5700 3572 3565 4657 15908 2301
81,12469 8414 8982 10142 3565 10227 7581 8638 8666 14847
82,5113 8638 1212 17955 2301 3572 4657 8666 8481 14847
84,3565 3572 8982 12469 7581 3593 8414 8483 10067 9303
85,17955 8982 5297 10067 4657 197 15892 3572 7581 3806
86,5113 9461 14847 5645 3922 8638 7496 7581 5297 197
87,0 12332 12331 12330 12329 12328 12327 12333 12326 12324
88,5562 5508 9093 2301 3805 8982 8526 8638 17955 5113
89,17955 5645 8982 4687 187 15892 3565 3572 5296 10067
90,11733 17955 11734 9133 3805 736 3806 4657 15908 197
92,3922 4361 8982 17955 10466 187 5562 197 4657 3806
93,10068 8483 7581 4657 17955 5297 8982 2301 189 12469
94,5113 4361 3922 17955 3565 3572 5297 8982 15892 5645
95,15120 10068 8666 12469 7581 8638 2301 197 5113 9461
96,10227 8666 9461 6404 4280 7310 12469 4279 8638 197
97,4361 17955 3922 8982 3572 2301 15892 3565 5143 5297
98,12469 8982 8638 2301 8668 8414 7581 8445 3572 4657
